movie_id,keyword_id,keyword
687163,3801,space travel
687163,4040,space mission
687163,9882,space
687163,234644,science teacher
687163,238329,save the planet
980477,1721,fight
980477,2343,magic
980477,185343,"based on myths, legends or folklore"
980477,278823,3d animation
980477,290656,nezha
980477,297031,chinese mythology
980477,315535,donghua
862,10084,rescue
862,6054,friendship
862,10364,mission
862,931,jealousy
862,3289,villain
862,6733,bullying
862,8102,elementary school
862,9823,rivalry
862,11477,anthropomorphism
862,9713,friends
862,10159,computer animation
862,15214,buddy
862,33553,walkie talkie
862,158141,toy car
862,165503,boy next door
862,170722,new toy
862,180523,neighborhood
862,187065,toy comes to life
862,242792,resourcefulness
862,265589,toy
862,338822,pixar
1302017,155262,threesome
1302017,158718,lgbt
1302017,264386,lesbian
1302017,280003,girls' love (gl)
1302017,321739,sexy
1422211,155477,softcore
120,818,based on novel or book
120,603,elves
120,604,dwarf
120,2343,magic
120,1523,obsession
120,3930,bravery
120,2407,fireworks
120,1960,mine
120,2158,maze
120,1262,mountain
120,3098,castle
120,5732,birthday party
120,11173,troll
120,14643,battle
120,15001,demon
120,156783,blizzard
120,164193,uncle nephew relationship
120,170362,fantasy world
120,189092,journey
120,189093,ring
120,189115,invisibility
120,197582,mysterious
120,209220,live action and animation
120,209374,hero's journey
120,232697,wraith
120,234213,sword and sorcery
120,249821,trekking
120,269233,good versus evil
120,325787,complicated
120,325840,optimistic
1248226,5501,stay-at-home dad
1248226,207697,accountant
1248226,226039,human cloning
1248226,240119,father son relationship
1248226,247799,action comedy
1248226,270813,clinical
1248226,325783,cliché
1248226,325796,disapproving
557,242,new york city
557,704,adolescence
557,1003,photographer
557,697,loss of loved one
557,6025,photography
557,1308,secret identity
557,6062,hostility
557,9715,superhero
557,3986,spider
557,5812,bad boss
557,3289,villain
557,9717,based on comic
557,18068,teenage boy
557,18425,teenage love
557,156075,evil
557,163074,super villain
557,252759,taking responsibility
13,613,new year's eve
13,2957,vietnam war
13,422,vietnam veteran
13,791,mentally disabled
13,6054,friendship
13,840,usa president
13,521,"washington dc, usa"
13,447,post-traumatic stress disorder (ptsd)
13,828,waitress
13,818,based on novel or book
13,458,hippie
13,641,single parent
13,970,parent child relationship
13,895,optimism
13,1228,1970s
13,1803,drug addiction
13,1646,autism
13,2075,alabama
13,4243,black panther party
13,5709,bus stop
13,10235,family relationships
13,14569,chameleon
13,14768,single mother
13,162365,military
13,181557,anti war protest
13,208992,1960s
13,231401,college american football
13,240237,mother son relationship
13,260872,america
13,320420,hilarious
13,325784,comforting
13,329716,feel-good
13,362041,réveillon
438631,11195,empire
438631,2964,future
438631,6092,army
438631,818,based on novel or book
438631,530,prophecy
438631,4565,dystopia
438631,2280,emperor
438631,5789,sand
438631,6074,spice
438631,4238,chosen one
438631,6410,hallucinogen
438631,10202,treason
438631,9552,baron
438631,9748,revenge
438631,10170,premonition
438631,10085,betrayal
438631,9882,space
438631,10489,water shortage
438631,13031,creature
438631,18034,desert
438631,18109,knife fight
438631,40850,destiny
438631,158144,giant worm
438631,161176,space opera
438631,178080,sand dune
438631,194063,messiah
438631,240237,mother son relationship
438631,286709,giant creature
438631,325842,powerful
438631,364682,areia
101,922,hotel room
101,242,new york city
101,2356,immigrant
101,782,assassin
101,796,police brutality
101,417,corruption
101,1470,s.w.a.t.
101,2708,hitman
101,697,loss of loved one
101,4613,training
101,9748,revenge
101,9826,murder
101,9957,loneliness
101,10226,neighbor
101,10703,tragic love
101,206671,city life
101,207268,neo-noir
101,233083,complex relationship
101,316832,tense
101,356487,órfão
129,616,witch
129,970,parent child relationship
129,3762,darkness
129,4652,bath house
129,2343,magic
129,13153,spirit
129,33465,parallel world
129,155582,amusement park
129,196509,youkai
129,207695,japanese mythology
129,210024,anime
385687,9663,sequel
385687,9748,revenge
385687,10085,betrayal
385687,10039,racing
385687,18035,family
385687,175102,cliffhanger
385687,286354,cars
385687,325778,bold
385687,325839,ominous
634649,242,new york city
634649,1701,hero
634649,797,showdown
634649,2343,magic
634649,697,loss of loved one
634649,1308,secret identity
634649,9715,superhero
634649,3289,villain
634649,7939,portal
634649,9717,based on comic
634649,9663,sequel
634649,7002,vigilante
634649,155030,superhero team
634649,158456,masked vigilante
634649,169909,spider web
634649,175629,alternative reality
634649,179430,aftercreditsstinger
634649,179431,duringcreditsstinger
634649,180547,marvel cinematic universe (mcu)
634649,180734,masked superhero
634649,193946,fight for justice
634649,213104,teen superhero
634649,265979,superhero teamup
634649,283844,returning hero
634649,285485,teamwork
1267319,782,assassin
1267319,2708,hitman
1267319,15285,spin off
1267319,201456,paranoid
1267319,220815,unassuming
950387,6054,friendship
950387,9887,surrealism
950387,4759,exploration
950387,7939,portal
950387,4781,miner
950387,9713,friends
950387,10349,survival
950387,12377,zombie
950387,41645,based on video game
950387,179430,aftercreditsstinger
950387,179431,duringcreditsstinger
950387,189092,journey
950387,209220,live action and animation
950387,267770,black jack
950387,275041,imagination
950387,285485,teamwork
950387,293198,fantasy
950387,325813,exuberant
950387,333983,building
1226863,4270,galaxy
1226863,3801,space travel
1226863,9663,sequel
1226863,41645,based on video game
1226863,272909,magic land
1575337,2803,affectation
1575337,4379,time travel
1575337,210024,anime
1575337,238719,virtual world
1575337,287664,idol
1575337,298517,science fantasy
3100,2883,imprisonment
3100,4702,suitcase
3100,9706,anthology
3100,196751,fictional biography
3100,285398,20th century
3100,342872,edited from film
591,90,"paris, france"
591,818,based on novel or book
591,113,holy grail
591,186,christianity
591,345,monk
591,2908,secret society
591,2966,louvre museum
591,2968,grave
591,2976,heresy
591,2978,mona lisa (la gioconda)
591,4008,freemason
591,11855,pentagram
591,4232,melancholy
591,10410,conspiracy
591,156081,tomb
591,159103,mourning
591,161207,catholicism
591,161507,cryptologist
591,161508,iconography
591,163531,albino
591,173162,sect
591,197056,meditative
591,205276,vexed
591,211659,somber
591,212737,philosophical
591,225219,reflective
591,240422,wonder
591,254167,loving
591,269808,introspective
591,271944,serene
591,276775,irreverent
591,292593,intimate
591,311315,dramatic
591,324429,romantic
591,325769,appreciative
591,325785,commanding
591,325795,dignified
591,325804,earnest
591,325810,euphoric
591,325812,exhilarated
591,325820,gentle
591,325824,hopeful
591,325837,modest
591,325840,optimistic
591,325842,powerful
591,325849,sincere
591,325853,sympathetic
591,325854,tragic
1242501,261264,dreary
1242501,325792,demeaning
1244975,325812,exhilarated
550,851,dual identity
550,3927,rage and hate
550,818,based on novel or book
550,1541,nihilism
550,1721,fight
550,825,support group
550,4565,dystopia
550,4142,insomnia
550,9181,alter ego
550,11687,breaking the fourth wall
550,156761,split personality
550,179173,quitting a job
550,212803,dissociative identity disorder
550,260426,self destructiveness
39104,4375,transformation
39104,9492,fusion
39104,33637,super power
39104,210024,anime
39104,244653,synthetic android
324857,9715,superhero
324857,9717,based on comic
324857,179430,aftercreditsstinger
324857,245157,alternate universe
1029575,7312,road trip
1029575,10562,on the run
1029575,10439,gamer
1029575,10729,car salesman
1029575,14570,las vegas
1029575,179431,duringcreditsstinger
1029575,186189,hidden identity
1029575,233107,family trip
1029575,234860,ex army
1029575,240629,family bonding
1029575,255316,"buffalo, new york"
1029575,296608,teenager
1029575,302593,secrets
1029575,325824,hopeful
1029575,325840,optimistic
1029575,352918,former assassin
1029575,352919,physical therapist
1029575,352920,covert assassin
122,6092,army
122,818,based on novel or book
122,603,elves
122,604,dwarf
122,2343,magic
122,4152,kingdom
122,1523,obsession
122,3930,bravery
122,3098,castle
122,3347,volcano
122,3888,giant spider
122,9663,sequel
122,9812,honor
122,13084,king
122,14707,brutality
122,41410,madness
122,156761,split personality
122,170362,fantasy world
122,177912,wizard
122,188270,epic battle
122,189092,journey
122,189093,ring
122,197582,mysterious
122,207372,quest
122,209220,live action and animation
122,209374,hero's journey
122,211227,high fantasy
122,232697,wraith
122,234213,sword and sorcery
122,239722,power madness
122,249298,great war
122,249821,trekking
122,266753,cautionary
122,269233,good versus evil
122,273158,sword making
122,273967,war
122,314730,suspenseful
122,325787,complicated
122,332708,winged creatures
122,332712,armies
122,332714,spirits
18278,1415,small town
18278,798,sheriff
18278,1559,deputy sheriff
18278,1983,pharmacist
18278,9866,basement
541671,782,assassin
541671,331,tattoo
541671,4301,grenade
541671,4613,training
541671,11322,female protagonist
541671,12367,female assassin
541671,15208,biting
541671,15285,spin off
541671,18082,flamethrower
541671,172695,burning
541671,181644,hunted
541671,186404,burning building
541671,187256,ballerina
541671,208009,gun fight
541671,232766,vengeance
541671,251667,anxious
541671,271148,knocked unconscious
541671,280940,sisters
541671,325773,audacious
541671,325791,defiant
541671,325853,sympathetic
541671,332598,brutal violence
1156594,818,based on novel or book
1156594,9663,sequel
496243,10123,dark comedy
496243,5752,private lessons
496243,5732,birthday party
496243,10453,con artist
496243,11935,working class
496243,12347,infiltration
496243,12565,psychological thriller
496243,14514,class differences
496243,17997,housekeeper
496243,18015,tutor
496243,18035,family
496243,190941,hidden room
496243,198673,unemployed
496243,208729,hiding in attic
496243,215138,domestic worker
496243,237462,wealthy family
496243,261681,south korea
496243,283556,caste violence
496243,290327,"seoul, south korea"
496243,294348,factual
496243,325765,amused
496243,325796,disapproving
69872,924,italian
69872,9826,murder
69872,12570,whodunit
69872,200957,degenerate
1071585,803,android
1071585,310,artificial intelligence (a.i.)
1071585,1721,fight
1071585,1373,killer robot
1071585,1829,beheading
1071585,3561,electromagnetic pulse
1071585,9663,sequel
1071585,9707,evil doll
1071585,10286,wingsuit
1071585,14544,robot
1071585,33630,doll
1071585,158474,spear throwing
1071585,200055,synthetic human
1071585,202314,robot fighting
1071585,204318,exoskeleton
1071585,212661,creepy doll
1071585,225012,satirical
1071585,231185,smart home
1071585,240764,possessed doll
1071585,322496,action
1071585,335360,fbi operation
1071585,338645,neural chip
1071585,340171,android horror
4258,6152,supernatural
4258,4118,ballet dancer
4258,9755,parody
4258,9663,sequel
4258,11931,spoof
4258,12416,horror spoof
4258,161261,demonic possession
4258,172808,paranormal activity
4258,179430,aftercreditsstinger
4258,179431,duringcreditsstinger
4258,249969,horror parody
1600672,10046,mecha
1600672,210024,anime
55547,4009,witness protection
55547,10717,chain gang
55547,18034,desert
55547,162846,ghost
1214931,818,based on novel or book
1214931,4172,nuremberg trials
1214931,9672,based on true story
1214931,4441,"nuremberg, germany"
1214931,160224,post world war ii
1214931,192772,historical drama
1214931,207883,1940s
1214931,362860,hermann göring
807,3927,rage and hate
807,6149,police
807,1470,s.w.a.t.
807,4426,sadism
807,476,self-fulfilling prophecy
807,6259,psychopath
807,703,detective
807,5340,investigation
807,4142,insomnia
807,9826,murder
807,10714,serial killer
807,11001,religion
807,10950,shootout
807,13092,corpse
807,185459,seven deadly sins
807,201028,depravity
807,207268,neo-noir
807,232469,urban gothic
807,251667,anxious
807,314730,suspenseful
807,325797,disdainful
807,347934,seven: los siete pecados capitales
807,357973,assassino em série
434853,2964,future
434853,4565,dystopia
434853,3801,space travel
434853,5455,time machine
434853,3667,time
434853,9882,space
434853,250196,space time
434853,287067,science
434853,323114,crime
434853,349105,interstellar
354287,736,journalist
354287,818,based on novel or book
354287,3541,afghanistan
354287,4595,us army
354287,12995,historical fiction
354287,171184,exposé
354287,225012,satirical
354287,235638,u.s. general
354287,235639,born leader
354287,235642,charismatic
354287,235643,nato forces
1328803,1956,world war ii
1328803,1968,prisoner of war
1328803,195139,internment camp
1328803,207883,1940s
11011,10910,wealthy
11011,12547,billionaire
11011,18035,family
11011,333375,richie rich
1480387,6152,supernatural
1480387,10114,evil spirit
1480387,33711,entity
1480387,155209,caregiver
1480387,163053,found footage
1480387,256183,supernatural horror
1480387,281205,podcast
1480387,315058,horror
1253000,161184,reboot
1253000,162810,macabre
1253000,202760,hopeless
1253000,225012,satirical
1253000,234213,sword and sorcery
1253000,257285,crowdfunded film
1253000,324713,whimsical
1253000,325783,cliché
1253000,325845,sarcastic
1253000,325854,tragic
945961,4862,alien life-form
945961,9951,alien
945961,9882,space
945961,15285,spin off
945961,160515,alien contact
945961,183787,alien monster
945961,229652,alien encounter
945961,230856,space capsule
945961,232076,desperate
