movie_id,review_id,author,rating,content,created_at,updated_at
348,6441eb04b3f6f5055a9daa54,Filipe Manuel Neto,9.0,"**One of the great founders of modern sci-fi.**

Anyone who knows me already knows that I don't really like alien-themed movies, because I don't strictly believe in intelligent life outside our planet. However, the theme has already yielded many quality horror or thriller films. “Alien” is arguably the best, best-performed, and most enshrined and culturally significant of them all. It's one of those films that has already gone beyond cinematic issues to become a piece of art and culture that we all know, even people who never took the time to see it.

Thus, it is not worth wasting time explaining the plot around the “Nostromo”, a cargo ship with seven crew members who are decimated by a highly dangerous and carnivorous alien. The direction, in charge of Ridley Scott, is excellent, meticulous, attentive, and the story is intelligent, very well written and with well-developed and used characters. Contrary to what happens in other films, we see the characters trying to act as a team, and trying to solve an unexpected and dangerous situation. I never felt like they were acting in such a way as to almost purposefully put themselves in danger, which happens a lot in recent horror movies.

Sigourney Weaver made an excellent dramatic career after this film, which established her as an actress and opened doors for her in the industry. A deserved reward, given that she puts in her best efforts and gives this character all the resilience, humanity and charisma she deserves and needs. Despite the general quality of the cast being quite good, there are almost no actors capable of matching Weaver. As far as the technical aspects are concerned, the film has excellent cinematography (it even looks newer than it is) and really good special effects and visuals, considering that there is no CGI and that everything is done in the old-fashioned way. Finally, a word of praise for the iconic original score composed by Jerry Goldsmith.",2023-04-21T01:46:44.676Z,2023-04-21T01:46:44.774Z
348,647e37251749730135028bba,CinemaSerf,7.0,"Back in the day before Sir John Hurt took to being little more than a highly paid cameo-man, he was a great actor and here is a prime example. His merchant ship is travelling through space when it receives a distress call. They stop to help and one of their number becomes infected with a... well, now you have to watch it. Sigourney Weaver is superb as the feisty, no-nonsense ""Ripley"" who leads the defence against a beastie that has brute strength, determination, intelligence and an astonishing ability to move at speed through the corridors and conduits of the ship. Ridley Scott allows the tension to rise gently and violently, by degree, and the clever use of sound and light; Jerry Goldsmith's tense score and excellent supporting performances from Tom Skerritt and a wonderfully seedy ian Holm make this a seminal sci-fi horror film that still makes you want to hide behind the sofa - 40 years on!",2023-06-05T19:27:33.817Z,2023-06-05T19:27:33.924Z
348,653292d16f8d9500c928bf9c,James,7.0,The baby xenomorph looks like a muppet.,2023-10-20T14:46:41.745Z,2023-10-20T14:46:41.810Z
348,6575c3c4a1d33200e1b7910f,Christian Butoi,10.0,"A masterpiece!

Can be rewatched indefinitely!",2023-12-10T13:57:24.263Z,2023-12-11T21:47:22.673Z
348,66d016f7654bdf74d74af21b,HappyPagan,10.0,This is a classic for a reason. It's one of those movies where technical flaws are completely overshadowed by the story and the atmosphere.,2024-08-29T06:36:39.124Z,2024-09-07T17:59:44.713Z
490,50e636ce760ee3707c3944fa,Andres Gomez,8.0,Interesting and iconic movie about faith and the meaning of life. A must seen.,2013-01-04T01:56:30.178Z,2021-06-23T15:57:20.517Z
490,64a5bf6a5a9915013a232198,Filipe Manuel Neto,8.0,"**The universality and invincibility of Death, the fear of dying, the importance of faith and its use by the Church in a timeless film, but not suitable for everyone.**

The film, set in the late Middle Ages, begins with a knight returning to his homeland in Sweden after participating in the crusades. When he spots the figure of Death, who has come to get him, he decides to try to gain time by inviting her to play chess: if he wins the game, Death will not take him.

What follows is a huge film essay around the themes of death, beliefs, faith, religion and the role of spirituality in human experience. While the plague is raging and claiming victims, we see people increasingly scared, and blindly resorting to faith to protect themselves from what looks like the end of times. We see people's daily lives, with their mistakes, virtues, sins and difficulties. We see the knight himself, with a growing fear of dying and struggling with deeper and deeper doubts about faith, the existence of God. Furthermore, we also see how the Church exploited the fear of death to reinforce its power, influence and relevance within uneducated communities shaken by the epidemic. The ending is simple, but there is a deep meaning in it.

Swedish filmmaker Ingmar Bergman's masterpiece seems to have its origins in his own fear of death. Max von Sydow, who gave life to the knight, is the greatest actor present in the film and gives us a strong and impactful performance. The film has gained notoriety over the decades and has become one of the most timeless and culturally significant classics of European cinema. However, it is not a film for everyone. Its simplicity, the way it approaches very complicated and philosophical themes and the ending that is difficult to understand at first glance are more than enough reasons why many people do not like this film, and I have to admit that there is a reason. For me personally, it wasn't a success, it's not a movie you want to see regularly, but I recognize its value.",2023-07-05T19:07:22.401Z,2023-07-05T19:07:22.539Z
490,6898b68600938a0ca65d1008,CinemaSerf,7.0,"Now of course everyone’s favourite Max von Sydow film is “Flash Gordon” (1980) but I reckon this performance for Ingmar Bergman might be almost as good! With the dreaded Black Death sweeping his homeland, “Block” (MvS) returns from the Crusades with his squire “Jöns” (Gunnar Björnstrand) only to find himself barely off the boat before he encounters the apparently quite reasonable grim reaper himself. “Block” invites him (Bengt Ekerot) to play a game of chess, on condition that he is left to live for the duration of the game and that if he wins, then he is to be allowed to go free. The game isn’t played as one continuous effort, though, and that allows the knight to travel the land experiencing just how the toxic combinations of the sickness and the religious wars have impacted on a population rife with poverty, fear and superstition. Indeed, as the pair attempt to get to their homes, “Block” begins to doubt his own hitherto unshakeable faith in God. There might be a semblance of salvation on the horizon for him, though, when they encounter a group of travelling actors whom he agrees to act as bodyguard for through the perilous forest en route to his castle. It’s his association with “Mia” (Bibi Andersson) and husband “Jof” (Nils Poppe) that might just give him the ammunition to defeat his constant companion - assuming, after all of this, that he actually wants to. The photography and scenario are bleak and effective whilst the questions and scepticism about many things religious as well as the conflict experienced by this honourable man are also really quite poignantly expressed by an actor whose measured and considered performance is powerful. It’s a potent look at the positives and negatives of faith and of the dangers to that faith when it is rationally questioned by a man faced with it’s unfairness and inconsistencies. It packs a lot onto ninety minutes, asks some fairly fundamental questions and still looks great in monochrome on a big screen.",2025-08-10T15:11:02.092Z,2025-08-10T15:16:07.456Z
1422,579155ee9251415aab002740,talisencrw,10.0,"I decided to celebrate the Summer Solstice by watching 'The Departed'. Don't ask me why. I had previously loved the Hong Kong-made 'Infernal Affairs' trilogy on which this is based. Usually I hate when international masterpieces get remade, but this was a sterling exception. This was controversial when it took in a cartload of Oscars, particularly finally a directorial nod for Scorsese, but don't be misled--it's easily one of his finest works.

This is my Golden Rule on both remakes in general, but especially American remakes of international (particularly foreign-language) great films. When in doubt, check the label:

1. Director? (check)
2. Cast? (check)
3. Script? (check)

'The proof is in the pudding!'",2016-07-21T23:08:30.635Z,2021-06-23T15:57:49.489Z
1422,5ea427886d1bb2001fa38c93,John Chard,8.0,"The only one that can do what I do is me. Lot of people had to die for me to be me. You wanna be me? 

The Departed is directed by Martin Scorsese and written by William Monahan, Alan Mak and Felix Chong. It stars Jack Nicholson, Matt Damon, Leonardo DiCaprio, Mark Wahlberg, Martin Sheen, Ray Winstone, Vera Farmiga, Anthony Anderson, Mark Rolston and Alec Baldwin. Music is by Howard Shore and cinematography by Michael Ballhaus.

An Irish gang in South Boston becomes aware there is a rat in their midst, whilst the police force has a mole to contend with - with each one trying to out each other before the other does...

Martin Scorsese remakes Hong Kong thriller Infernal Affairs (2002) for the English speaking world, and promptly bagged his first Best Director Oscar in the process. It's a thrilling picture packed with suspense and edginess, a psychological gangster picture driven by two men leading double lives that is leading them to the abyss. When the violence comes it erupts in thunderous strokes, all while the narrative pulses with paranoia. There are some irksome contrivances, but with a uniformly strong set of turns from the cast, great musical accompaniments, and a director returning to gangster form, The Departed is a sure fire winner. 8.5/10",2020-04-25T12:05:28.320Z,2024-05-16T15:22:28.094Z
1422,66b27136b9c48aff33ad3d22,CinemaSerf,7.0,"I think this might be my favourite performance from Leonardo DiCaprio as he takes on the mantle of undercover cop ""Billy"". On a perilous arms-length basis from his boss (Martin Sheen) pretty much from the start of his career, he must undergo the violent perils of prison so he can convincingly infiltrate the gang of hoodlum ""Costello"" (Jack Nicholson) who runs the crime syndicate in the city of Boston somewhat enigmatically. Meantime, we also meet ""Colin"" (Matt Damon) who is in a mirror-image position with the State police. As the situation in the city becomes even more dangerous it becomes clear to both the cops and to ""Costello"" that there is a fly in their respective ointment, and those men's positions become even more hazardous. Now each must try to identify the other before the entire house of cards comes crashing down in a blaze of gunfire. If we add to the mix the fiery and determined detective ""Dignam"" (Mark Wahlberg) and a bit of love interest from ""Madolyn"" (Vera Farminga) and we get an engagingly complex thriller that unravels cleverly and slowly over 2½ hours generating a proper sense of menace. Nicholson is on superb form as the maniacal boss whom you just know probably isn't trustworthy - even for those his own side, and the focussed efforts from Leo and Damon deliver well to build the tension effectively. I liked the writing - and the paucity of it. There is comedy here, there is threat here but there is very little extraneous verbiage. The characters have a visceral quality to them that, as the story develops, really does immerse you in their tawdry and shady goings-on. I can't say that I loved the ending - somehow it seemed a little bit rushed, but there's certainly vindication there for someone... This is the kind of drama that thrives by knitting the myriad of threads together without having to faff about with timelines, loops, or repetition. It's a story that evolves in a plausibly hazardous yet characterful fashion and if you can catch it on a big screen, then it's highly recommended. Scorsese - indeed, just about everyone, at their best.",2024-08-06T18:53:42.299Z,2024-08-06T18:53:42.582Z
489,5dda7e6912aabc001693ce1d,tmdb40011370,8.0,"Will Hunting, is a working class 20 year old mathematical genius, and yet chooses to shun a university education, preferring instead to be a janitor at Harvard university. 

At a social level he is headstrong, arrogant, likes getting into fights as well as ending up in police cells for his regular anti-social behaviour. 

Despite having friends, they are not shining beacons leading him into a better light. He is happy with his lot, shuns commitment and his best form of defence is attack both physically and verbally against those who want to impose their will on him for better or worse.

At the same university a professor of mathematics throws out a complex mathematical challenge to his students, asking them to complete the formula on a blackboard in the hall outside of his classroom. Will is cleaning floors one morning, comes across the blackboard and within seconds he has completed the formula before carrying on his duties while the professor wonders who it was!

It turns out Will was abused in his youth, and has moved on from one foster family to the next, but none of them were seemingly any better, and never reached out to his needs leaving him feeling bitter and angry.

A psychology professor (Robin Williams), spends various sessions with Will, and slowly, ever so slowly, Will begins to open up his darker side until both Will and the professor find a bond.

Make no mistake the premise is original but predictable. However, the acting performances are terrific, especially from Damon, whom I never really had much time for up until this film.

I was also impressed by the performance of Will's girlfriend, played by Minnie Driver. She soon fell in love with him, only to find that he never reciprocated and pushed her away just as had done to other people who tried to get too close to him in the past.

It is very much a feel-good film with a nice satisfying ending. It pulls at the heartstrings sometimes, but you just know everything will work out right in the end.",2019-11-24T12:58:17.367Z,2021-06-23T15:58:29.309Z
489,631fc649b865eb007a3215bd,r96sk,9.0,"So great!

<em>'Good Will Hunting'</em> is a film I had heard many a great thing about but had never actually seen it so didn't know anything about the plot - so much so that I genuinely thought it was about the good will of hunting or something... and certainly not about a character named Will Hunting! The poster makes it look like a film of that sort, in my defence.

I also didn't realise, aside from the lead two, that the cast list was so stacked until the credits came up at the start. The names didn't let me down either, as the acting is superb across the board. Matt Damon and Robin Williams are truly outstanding together, I already rate them from other productions so I'm glad I can add another cracker to their respective filmographies.

Even away from Messrs Damon and Williams, you've got very good displays from the likes of Stellan Skarsgård, Minnie Driver (emotionally, particularly, excellent) and Ben Affleck. Pretty impressive that it was written by both Affleck and Damon too!

The plot is great, the way the friendship builds between Will (Damon) and Sean (Williams) is so beautifully done. Both characters are very interesting, even if I didn't buy the genius of Will at all at first but I quickly let that go as the film does such a grand job at crafting everything together around it.

In short, it's ace! Glad I finally checked it out.",2022-09-12T23:52:41.060Z,2022-09-12T23:52:41.180Z
489,64be3b1f58efd300c5ff4b57,CinemaSerf,7.0,"""Will"" (Matt Damon) is a rudderless character who works as a caretaker. He's an attitudinal pain in the neck whom, aside from his best friend ""Chuckie"" (Ben Affleck), is pretty much shunned by everyone. ""Professor Lambeau"" (Stellan Skarsgård) spots some potential in this wayward lad, especially when he realises that he has an amazing ability to solve mathematical problems. To that end he sends him to see the eccentric psychologist ""Sean"" (Robin Williams) who proves remarkably adept at cutting down the young man's defences and at beginning to rebuild the character of the man in a more positive and life-affirming fashion. The film combines some excellent performances from all four men, but especially a bang on-form Williams as the penetrative, but flawed, route to salvation for an equally flawed and angry almost younger version of himself in the genius ""Will"". Damon is entirely convincing as his temper and his prodigious nature are juggled adeptly and aided by a powerful script that allows the actors to take and keep centre stage as the potency of the plot becomes more and more focussed, we are presented here with a ground-breaking and thought-provoking look at what makes a great teacher as well as what makes a human being tick, what makes one happy and fulfilled - and what makes one the opposite! For my money, Gus Van Sant's finest interpretative work and well worth watching a few times, for more detail emerges to appreciate each time you see it.",2023-07-24T08:49:35.375Z,2023-07-24T08:49:35.479Z
489,64d8f33537109700ac41ac56,Filipe Manuel Neto,9.0,"**A very good film, but with some flaws and problems that deserve attention.**

This film is about a boy from Boston, who comes from very poor backgrounds, but who has a gift for mathematics, easily solving theorems and advanced problems that leave Harvard professors unanswered. He is discovered after solving one, at night and without telling anyone, and one of the professors at the university decides to help him be someone and make use of his gift. The problem is that he doesn't want to, he's not able to trust anyone, and he's seriously stuck with justice. Therefore, he will recruit an irreverent psychiatrist to try to help the boy.

The film's premise is very good, and the story has merits that we cannot ignore or minimize. It's one of those delicious movies to watch, that leaves us without feeling the time that passes. We really know that guy is not a bad person, but it's not easy to like the character due to his options and his bad social attitude. However, what bothered me the most was the construction of Robin Williams' character and his whole way of acting and accompanying that patient. I think anyone who has ever had the need to see a psychiatrist knows that they have strict rules about what they can and cannot do, and Williams' character breaks a good number of them.

And this leads us to talk about actors. I really enjoyed Williams' work, but he is a long way from the best that the actor has given us. Matt Damon also did a good job, perhaps one of the best of his career, and one that opened more doors for him in his professional life. Stellan Skarsgard also intelligently took advantage of the opportunity to impose himself on the American cinematic scene, with a job well done and of great merit. Minnie Driver also did an interesting job, perhaps even more so than Ben Affleck, whose character doesn't have as much visibility or relevance.

Technically, the film has many merits, starting with the excellent cinematography, a good set of sets and interesting costumes. The effects are understated, but they work quite well, and the soundtrack also does a pretty good job. It is not, however, a film that stands out for its technical aspects, nor could it be. The important thing in this film is the story it brings us and the work of the cast.",2023-08-13T15:13:57.952Z,2023-08-13T15:13:58.070Z
489,659361511dcb776b8146113b,BornKnight,8.0,"Psychological drama well in the beginning of Ben Aflleck and Matt Damon in their careers - they star (with Matt in the role of the protagonist) and wrote the script together. The director was Gus Van Sant (Drugstore Cowboy).

The movie tells a story about a irish-descendant boy in Boston that works as janitor in a mathematics faculty, and it is a self-taught genius, with a troubled past and present - some  mathematical riddles are left by the head of the chair in the faculty (Skarsgård) and mysteriously solved by night. Catching up with Matt Damon character Will he can be out of parole if he gets a job and consult with a psychiatrist what shows to be a tid bit tough thing. 

The film received positive reviews from critics and grossed over $225 million during its theatrical run against a $10 million budget, and received nominations in nine categories, including Best Picture and Best Director, and won in two: Best Supporting Actor for Williams and Best Original Screenplay for Affleck and Damon. Nothing bad, at all for someone being just out of Harvard University. Anther curiosity: character Skylar in the movie have the same name and background of Matt Damon's girlfriend back then.

Robin Williams acts as the psychiatrist that could connect with this troubled boy, in a solid role - speaking of solid role it was nice to see Matt Damon out of some action movie in really nice drama scenes. Another actor that shows up is Stellan Skarsgård, yes the father of the four sons the most known being Bill (of ""It""). 

Nice heartwarming moving movie thought the end with a solid script. I would scorre it a 8.0 out of 10.0 / B+. It is strange that I didn't even reminded this one back in 97, but then I remembered that that year I was in the 3rd year of Medicine so not much time to seeing movies I guess.",2024-01-02T01:05:21.501Z,2024-01-02T01:05:21.595Z
111,5db0d60bcb30840013aba0d4,JPV852,9.0,"Immensely great crime-drama that features some great performances and excellent writing from Oliver Stone (and this coming from someone who isn't a big fan of his) to the direction by Brian De Palma. The score is great though still love the song ""Take It to the Limit"" during the money laundering scene. Still a few slots below the likes of The Godfather and Heat, yet still a amazing film that holds up so well. **4.5/5**",2019-10-23T22:36:59.798Z,2021-06-23T15:58:28.244Z
111,648194dde272600128786b58,CinemaSerf,6.0,"Despite all the hype and plaudits, I don't think this film is as good as Paul Muni's 1932 iteration. That's not to say it isn't a good film, nor that Al Pacino doesn't turn in a good effort - it's that it is all so brash. The language and action has no subtlety or finesse to it. It glorifies violence - it's not just that it is a necessary evil in the world in which ""Tony Montana"" works, it just comes across as if there was nothing in the script and the film had to be padded out somehow - so let's shove in some more brutality. There is precious little sophistication with the characterisation either - and after a while that all just grates. Top drawer production and scoring, though - and some fine supporting efforts from Robert Loggia and Steven Bauer but for me it was all just a bit in my face when just a little more effort and better scripting could have improved it no end. Good, but not great.",2023-06-08T08:44:13.974Z,2023-06-08T08:44:14.053Z
111,653d1ad3c8a5ac013a86bd34,Filipe Manuel Neto,5.0,"**A very violent film about drug trafficking and paranoia, with a great cast and a great production, but where everything is histrionic and exaggerated.**

I caught this film yesterday on television and decided to watch it in full. I had already heard about it, and the good dramatic performance that Al Pacino had, and so I decided it was time to see for myself. Directed by Brian de Palma, it marked its time, but is currently somewhat forgotten. It's understandable: in addition to the gratuitous violence and the crudeness with which it approaches the topic of drug trafficking, we don't have any character here that we are capable of liking, and this puts a wall between the film and the viewer.

Brian de Palma is a very solid director. Unfortunately, I didn't see as many of his films as I would have liked: I really liked “Carrie”, which for me is his masterpiece so far, and “Untouchables”. In this film, he did a very competent job, especially from a technical point of view, but the film has no soul and, after a while, it just seems like pure carnage. The chainsaw scene, as well as the final shootout, are worthy of an anthology.

Technically, the film is impeccable and has luxurious production touches: the cinematography is beautiful, it highlights the sun and brightness of Florida very well and gives us a real feeling of the tropical climate. The sets and costumes not only fit well into the decade, but also manage to emphasize the characters' sense of nouveau riche and fast ascent. Of course, it's absurdly kitsch, even the soundtrack tells us that! However, we can't expect anything else from characters with no taste, no culture, no education and tons of money to show off! However, I will agree if someone tell me that the film is too long, with some scenes a bit incidental or unbelievable (that scene where Gina, enraged, gives herself sexually to her brother, was a good example). With little effort, about half an hour could have been removed from this film, making it more palatable.

The film's script is based on a remake of an original from 1932, which very few people know, and which was made by Howard Hughes. Perhaps the name of this film is slightly inspired by the figure of Al Capone, who had the unflattering nickname of “scarface”. In one of the most notable performances of his career, Al Pacino is histrionic, unpleasant and paranoid to the extreme. The intentional exaggeration may be off-putting, but it seems to be in line with a film where everything is exaggerated. However, I don't consider this to be one of the actor's best, I enjoyed seeing him in other roles. Robert Loggia and Steven Bauer provide very happy support, but Michelle Pfeiffer has little to do other than look sexy and vain. However, Mary Elizabeth Mastrantonio and F. Murray Abraham have frankly underutilized characters.",2023-10-28T14:29:39.718Z,2023-10-28T14:29:39.848Z
111,68a42946684cab3e5eca7754,JackthePGL,10.0,"Like most of the gangster films, Scarface is the first one from many years and some people didn't even know that it's actually a remake to the original B&W version. While I was thinking about this, it went on the whole new level with the violence for the most part because it's directed by Brian De Palma. I know he's not going to make a movie overly violent to get an NC-17. Al Pacino as Tony Montana is what everyone loves, his character is incredible with his Cuban accent and his dialogue. He has his friend, Manny and a younger sister and later takes over Frank Lopez' place and becomes addicted to cocaine. This is the first time that you'll see Steven Bauer and Mary Elizabeth Mastrantonio in the film. I love the soundtrack in this movie. The soundtrack is awesome and amazing. It actually came before Grand Theft Auto III which is amazing. I love all the songs in this such as ""Rush Rush"", ""Shake It Up"", ""Push It To The Limit"" my personal favourite along with ""She's on Fire"" and ""I'm Hot Tonight"". If you forgot about that Scarface starring Al Pacino is the original version, think again. This is a remake to the B&W film from the 1930's. Scarface is the original film shot in B&W in the 30's and now you're looking at the ultimate gangster and I mean, the ultimate badass! Al Pacino does a great job as Tony Montana. He's unforgettable in this. ""You wanna play rough? Okay. Say hello to my little friend!"" ""You know what I'm talking about, you f**king cockroach."" And the script is great and it's written by the director Oliver Stone which is a surprising thought. He was Tony Montana. The world will remember him by another name ...Scarface.",2025-08-19T07:35:34.077Z,2025-08-29T22:10:29.499Z
399106,65fd3a593520e80165d5615a,CinemaSerf,7.0,"A newly hatched sandpiper chick is being lured by it's mother to venture from the safety of it's sandy burrow and to take to the shoreline to find some lunch. Tempted, it finally sets forth across the sand but it's still awaiting feeding. Nope, says she - time to fend for yourself - and that's when the youngster encounters the menacing waves! Bedraggled and a bit afraid, it returns to the safety of it's nest only to be coaxed out again - trepidatiously! A friendship of sorts with a tiny crab might just help overcome seaside nerves and who knows, there may even be some swimming, even some flying to come? This is a fun and nicely detailed animation that deals with these first steps in quite a curious, joyous and engaging fashion.",2024-03-22T07:59:21.465Z,2024-03-22T07:59:21.570Z
37165,543ca91b0e0a265344000973,Evan Zuqenshi,8.0,"**""The Truman Show""** dares to question the reality. It's original, complex, and philosophical. It manages to make you feel truly frustrated and **claustrophobic**. 

Perhaps many of us can relate to Truman as we live in a time of routines. We often live our lives without giving a second thought to the simplicity and meaninglessness of life itself. Our limited perspectives keep us from seeing. The lies we are told keep us from the truth. If we could push the boundaries of our reality, what are the odds that we'd face what Truman faced in the end?

It was a joy to watch **""Jim Carrey""** as **""Truman""**, it is yet another proof that Jim isn't just a comedian.",2014-10-14T04:39:55.189Z,2021-06-23T15:57:29.151Z
37165,5969ebeb92514136e700d9a0,tmdb32492600,,"Truman...One of my favourite films. It's just hilarious. The whole concept that this man thinks he is living in the real world.

Very well done to the Director and Writers!",2017-07-15T10:18:19.215Z,2021-06-23T15:57:59.322Z
37165,5af0a156925141767701215d,Dsnake1,9.0,"On the surface, The Truman Show is about a man who has lived his life trapped inside of a bubble. He tries the entire movie to pop the bubble, and he eventually does.

Under that layer, though, is a complex theme. Does Truman really enjoy his cell? He seemed to for years. At the same time, he struggled with memories, but don't we all?

As the viewer, we're left to determine the morality of the happiness of millions versus the freedom of one. We're also left to consider whether Truman's cage was better than his freedom. A child born into a system that doesn't have a great track record or a life of relative safety with no knowledge of the cage.

The viewer also has to determine the sturdy nature of reality. What is reality besides our perception of it? What's real to Jim or to Bob? Are the things that are real to them real to me if I've never seen or heard about them?

Beyond the philosophical questions the movie poses, the film itself is solid. Jim Carrey pulls off the part wonderfully. He's more than just a comedian, although he can bring the humor the instant the scene needs it. The supporting cast fell right in line.

The pacing may be a little slow early on for many viewers, but that is remedied once the action begins to pick up.

If you want something light and silly, go watch something else by Carrey.",2018-05-07T18:56:22.390Z,2021-06-23T15:58:08.414Z
37165,5e9124eb3679a10018375e0d,aardwark69,8.0,"In a world experimenting with big brother reality shows and questioning what is real in a mtrix kind of way, The Truman Show is a splendid and well executed movie about a man owned by a corporation from birth, who lives on the set while not being aware of the fact that everything around him is fake. Brilliant Jim Carey.",2020-04-11T02:01:15.569Z,2021-06-23T15:58:36.738Z
37165,604703b59e4586005a70da98,r96sk,9.0,"Such a well executed plot. So much fun to watch.

Jim Carrey, an actor I always enjoying watching, is terrific in the lead as Truman - he kills every moment, very much the perfect person to play this role. Laura Linney (Hannah), Ed Harris (Christof) and Noah Emmerich (Louis) are the best of the rest, while Paul Giamatti (Simeon) even appears.

<em>'The Truman Show'</em> is one of those films that I've heard a great deal about down the years so I'm happy to have finally got around to seeing it. It's excellent. It's well paced and just a really entertaining and thoughtful premise to watch unfold. Brilliant film.",2021-03-09T05:12:21.420Z,2021-06-23T15:58:52.923Z
37165,64b58ab5e0ca7f01442b3159,JPV852,9.0,"Seen this one numerous times, including in the theater, and still holds up so well, and is engrossing from beginning to end. It was the first time seeing how versatile Jim Carrey was. Just a great all around movie. **4.5/5**",2023-07-17T18:38:45.711Z,2023-07-17T18:38:45.810Z
37165,653295858d22fc014d7cc415,James,7.0,How the heck did they make so much money off advertisements?!,2023-10-20T14:58:13.136Z,2023-10-20T14:58:13.208Z
37165,66f01acbc237258e4c26406c,CinemaSerf,7.0,"If you think Simon Cowell is a television control freak, just meet ""Christof"" (Ed Harris) who built an huge great dome you can see from space, populated by dozens of ever-changing actors all so the ever-curious world can follow the life of one man. ""Truman Burbank"" (Jim Carrey) has lived what he considers to be a perfectly normal, trouble-free, life that has led him to his currently, happily married, status with ""Meryl"" (Laura Linney). He hasn't quite seemed to clock that every day bears a striking resemblance to the one before, but if it ain't broke... Then he begins to notice things that trigger some cerebral rebellion to his Elysian existence. He begins to realise just how unnaturally predicable everything in his life is whilst recalling his old flame ""Lauren"" (Natascha McElhone) who was inexplicably whisked away from a midnight seaside rendezvous. When his car radio accidentally picks up the talkback frequency and he quickly thereafter stumbles upon some sloppy scene-setting, he begins to question his whole reality - and boy is he in for one hell of a shock! What can he do, though? Every attempt to ""escape"" is thwarted and we know he is terrified of the water... Will he get to the truth? Easily Carrey's best role in my book, as he plays the good natured but slightly vacuous character whom we see evolve into someone much more capable than many - including his puppet-master - think possible. It's a comically savage indictment on the routine nature of the life so many people go through as one year follows another with little, if any, change to the safe daily regimen. The writing allows Carrey to deliver a plausibly characterful effort that's entertaining and engaging and hats also ought to come of to his on-screen wife (Linney) who presumably sacrifices quite a lot for her art and watches the man she cares for become a bit of a personality car crash. Could it ever happen? Maybe the old sailors were right - and there is an end of the flat world, as we know it...?",2024-09-22T13:25:31.363Z,2024-09-22T13:25:31.461Z
37165,6766b4e052ab12dfea5e1139,RalphRahal,9.0,"Directed by Peter Weir and starring Jim Carrey in a career-defining role, the film tells the story of Truman Burbank, a man living unknowingly in a reality TV show. This premise alone sets it apart in cinematic history. Truman felt real, relatable, and honestly, just amazing.

What makes this movie special is how unique the story is. Back in 1998, the idea of someone’s life being filmed without them knowing was way ahead of its time. The film captured and critiqued a cultural shift before it fully unfolded. Watching Truman figure out that his whole world is fake and trying to break free is equal parts heartbreaking and inspiring. It really makes you think about how much of your life is influenced by the world around you and what’s actually real.

The choice of location was genius, the town Truman lives in, Seahaven, is picture-perfect. It was filmed in Seaside, Florida, and honestly, it looks like something out of a postcard. But that’s the point, it feels like the kind of place you'd dream of but quickly realize is too good to be true, just like Truman’s life. The way they shot the movie is genius too. Cinematographer Peter Biziou masterfully used unconventional angles, hidden-camera perspectives, and subtle vignetting to make you feel like you’re watching Truman through the eyes of the people spying on him.

Thematically, The Truman Show hits hard. It’s about the constructed realities we live in, whether imposed by media, society, or even ourselves. It explores what it means to live authentically and the cost of breaking free from comfort and illusion. And honestly, how many movies make you question the nature of your own life?

Beyond the story, the film’s legacy is remarkable. It anticipated a world of mass surveillance and reality TV, making it more than just a movie, it’s a cultural touchstone. Even now, its themes feel fresh and unsettling, like it was made for today.

It’s not just an entertaining watch but a thought-provoking experience that stays with you long after the credits roll. Whether it’s your first time watching or a revisit, The Truman Show feels like a mirror to our times.",2024-12-21T12:30:24.039Z,2024-12-21T12:30:24.093Z
37165,67f68fb6ddf9194387da5c91,Wuchak,6.0,"**_Take a smiling bow and exit_**

A 30-years old man living in an idyllic community off the coast of America (Jim Carrey) wants to leave the isle but his efforts curiously seem hindered. What’s going on?   

“The Truman Show” (1998) is a drama/fantasy/satire helmed by Peter Weir and costarring Ed Harris, Laura Linney, Noah Emmerich and Natascha McElhone. It’s entertaining enough and there are some worthy psychological insights. It takes a more mundane approach compared to “Dark City,” which debuted over three months prior.

If you liked the later (superior) “Eternal Sunshine of the Spotless Mind,” you’ll probably appreciate this. It’s a little overrated, however, particular the ending, which I found decent, but underwhelming.

It runs 1 hours, 43 minutes, and was shot in Seaside, Florida, which is located on the Panhandle between Pensacola and Panama City. Studio work was done at Paramount Studios in Hollywood. 

GRADE: B-/C+",2025-04-09T15:18:14.828Z,2025-04-10T00:30:01.188Z
426,4fdc254d760ee31b5d00079e,Eky,,"All I know, this film wasn’t so successful at first and this probably because the audience didn’t expect a film so dark and claustrophobic. Vertigo was so strange already from the beginning because of its surreal and nightmarish atmosphere. I bow to Hitchcock in his creativity in visualizing Jimmy Stewart’s acrophobia by implementing one of the oldest cinematography techniques, using zoom lens as it zooms in while the object moves away, emphasizing his terrified feeling and insecurity whenever he’s at a particular height due to a chronic vertigo he suffers. As always, the film director’s cameo appearance has always been fascinating since we know it’s his habit therefore we will usually let our eyes wander throughout the film, trying to spot him. In conclusion, this timeless thriller remains a classic gem despite the emergence of new modern films. The great visual effects also seem timeless when compared to digital effects. I hope my review doesn’t give you vertigo = )",2012-06-16T06:18:53.000Z,2021-06-23T15:57:15.398Z
426,5ac937880e0a264971049de9,tmdb47633491,4.0,"I will never understand the universal adoration for Vertigo. Blindly inherited wisdom is the only explanation. How anyone could prefer this to North by Northwest or Rear Window is beyond me. An exceptionally made, exceptionally boring movie",2018-04-07T21:26:32.721Z,2021-06-23T15:58:07.528Z
