movie_id,person_id,name,order
1244492,5012795,Minori Takanami,13
1244492,3457321,Shinnosuke Tokudome,14
1244492,5012796,Nanaka Shougaki,15
1244492,5012797,Haruto Shima,16
1244492,5012798,Sakura Tsutsumi,17
1244492,3113424,Seira Ina,18
1244492,9706,Toshiyuki Morikawa,19
7345,11856,Daniel Day-Lewis,0
7345,17142,Paul Dano,1
7345,18916,Kevin J. O'Connor,2
7345,8785,Ciarán Hinds,3
7345,52564,Dillon Freasier,4
7345,52565,Hope Elizabeth Reeves,5
7345,52566,Colleen Foy,6
7345,8214,Barry Del Sherman,7
7345,53668,David Willis,8
7345,53669,Hans Howes,9
7345,53670,Sydney McCallister,10
7345,1219029,Paul F. Tompkins,11
7345,54711,Kevin Breznahan,12
7345,30697,Jim Meskimen,13
7345,1505845,Erica Sullivan,14
7345,164652,Randall Carver,15
7345,1733285,Coco Leigh,16
7345,1221159,Jim Downey,17
7345,37204,David Warshofsky,18
7345,1510796,Charles Thomas Doyle,19
55823,12259,Vittorio Gassman,0
55823,45982,Alberto Sordi,1
55823,12520,Silvana Mangano,2
55823,2568,Folco Lulli,3
55823,24379,Bernard Blier,4
55823,5567,Romolo Valli,5
55823,103777,Vittorio Sanipoli,6
55823,228744,Nicola Arigliano,7
55823,39164,Mario Valdemarin,8
55823,1020091,Tiberio Mitri,9
55823,5817,Livio Lorenzon,10
55823,91545,Tiberio Murgia,11
55823,56729,Carlo D'Angelo,12
55823,1928719,Achille Compagnoni,13
55823,938889,Marcello Giorda,14
55823,1003229,Geronimo Meynier,15
55823,592529,Elsa Vazzoler,16
55823,67899,Ferruccio Amendola,17
55823,543558,Guido Celano,18
55823,1928724,Luigi Fainelli,19
20532,24551,Kinuyo Tanaka,0
20532,122429,Yoshiaki Hanayagi,1
20532,34374,Kyōko Kagawa,2
20532,122430,Eitarō Shindō,3
20532,134263,Ichirō Sugai,4
20532,123384,Bontarō Miake,5
20532,1092507,Yōko Kozono,6
20532,134344,Chieko Naniwa,7
20532,1092519,Kikue Mōri,8
20532,134321,Ken Mitsuda,9
20532,131194,Masao Shimizu,10
20532,551748,Ryōsuke Kagawa,11
20532,134258,Akitake Kōno,12
20532,1092510,Kanji Koshiba,13
20532,1008449,Shinobu Araki,14
20532,551776,Masahiko Tsugawa,15
20532,1529926,Keiko Enami,16
20532,372732,Teruko Ōmi,17
20532,134392,Kimiko Tachibana,18
20532,134618,Reiko Kongō,19
20334,14869,Margaret Sullavan,0
20334,854,James Stewart,1
20334,9067,Frank Morgan,2
20334,24820,Joseph Schildkraut,3
20334,85956,Sara Haden,4
20334,2494,Felix Bressart,5
20334,83236,William Tracy,6
20334,34244,Inez Courtney,7
20334,85957,Sarah Edwards,8
20334,13361,Edwin Maxwell,9
20334,2502,Charles Halton,10
20334,85958,Charles Smith,11
20334,34416,Charles Arnt,12
20334,128873,Joan Blair,13
20334,141342,Mary Carr,14
20334,949160,Mabel Colcord,15
20334,68653,Claire Du Brey,16
20334,95967,William Edmunds,17
20334,14030,Grace Hayle,18
20334,30199,Mira McKinney,19
1091,6856,Kurt Russell,0
1091,65827,Keith David,1
1091,11065,Wilford Brimley,2
1091,15411,T.K. Carter,3
1091,15412,David Clennon,4
1091,15413,Richard Dysart,5
1091,15414,Charles Hallahan,6
1091,15415,Peter Maloney,7
1091,15416,Richard Masur,8
1091,15417,Donald Moffat,9
1091,15418,Joel Polis,10
1091,15419,Thomas G. Waites,11
1091,6701,Norbert Weisser,12
1091,511,Larry Franco,13
1091,1752055,Nate Irwin,14
1091,2165957,William Zeman,15
1091,5514989,Jed,16
1091,11770,John Carpenter,17
1091,11782,Adrienne Barbeau,18
610892,1224288,Yui Ishikawa,0
610892,1249310,Minako Kotobuki,1
610892,936275,Aoi Yuuki,2
610892,1254052,Koki Uchiyama,3
610892,84508,Takehito Koyasu,4
610892,223687,Aya Endo,5
610892,144648,Minori Chihara,6
610892,1248340,Haruka Tomatsu,7
610892,1324470,Azusa Tadokoro,8
610892,1252588,Hana Takeda,9
610892,1979684,Riki Kagami,10
610892,1935828,Aya Saito,11
610892,1120526,Jiro Saito,12
610892,2019924,Motoki Sakuma,13
610892,1256082,Yuka Keicho,14
610892,2998588,Kanako Sakuragi,15
610892,3062238,Mirei Kumagai,16
282848,136532,Matt Smith,0
282848,1080542,Jenna Coleman,1
282848,12982,Peter Capaldi,2
282848,543261,Karen Gillan,3
282848,107734,Orla Brady,4
282848,2959,Kayvan Novak,5
282848,1193572,Nicholas Briggs,6
282848,1261087,Dan Starkey,7
282848,1476733,Sarah Louise Madison,8
282848,1126237,Ross Mullan,9
282848,91662,Ken Bones,10
282848,963257,Sonita Henry,11
282848,1512449,Jack Hollington,12
282848,1198873,Tessa Peake-Jones,13
282848,1214693,Rob Jarvis,14
282848,1697474,Mark Anthony Brighton,15
282848,47404,Sheila Reid,16
282848,1463146,Elizabeth Rider,17
282848,2034213,James Buller,18
21634,10205,Sigourney Weaver,0
21634,15319,Henry Czerny,1
21634,23891,Ryan Kelley,2
21634,6069,Austin Nichols,3
21634,58899,Carly Schroeder,4
21634,92020,Scott Bailey,5
21634,92021,Rebecca Louise Miller,6
21634,92019,Shannon Eagen,7
21634,100060,Susan Ruttan,8
21634,76470,Dan Butler,9
21634,23975,Lee Garlington,10
21634,1561705,Madge Levinson,11
21634,572531,Marshall McClean,12
21634,5750365,Anna Badalamenti,13
21634,76674,Ele Bardha,14
21634,76677,Linda Boston,15
21634,1654074,Marty Bufalini,16
21634,1000800,Sonja Crosby,17
21634,180165,Bryan Fox,18
21634,1892296,Colleen Gentry,19
2457,25154,Arletty,0
2457,25155,Jean-Louis Barrault,1
2457,24476,Pierre Brasseur,2
2457,25157,Marcel Herrand,3
2457,25156,María Casares,4
2457,25158,Louis Salou,5
2457,25159,Pierre Renoir,6
2457,25160,Jane Marken,7
2457,11543,Gaston Modot,8
2457,579740,Fabien Loris,9
2457,72230,Marcel Pérès,10
2457,1446920,Etienne Decroux,11
2457,932558,Marcelle Monthil,12
2457,263123,Louis Florencie,13
2457,1118636,Habib Benglia,14
2457,931204,Rognoni,15
2457,114970,Jacques Castelot,16
2457,24684,Paul Frankeur,17
2457,1655,Albert Rémy,18
2457,142985,Robert Dhéry,19
8392,55662,Noriko Hidaka,0
8392,55664,Chika Sakamoto,1
8392,55663,Hitoshi Takagi,2
8392,55665,Shigesato Itoi,3
8392,613,Sumi Shimamoto,4
8392,55666,Tanie Kitabayashi,5
8392,1011400,Toshiyuki Amagasa,6
8392,552603,Yuko Maruyama,7
8392,553286,Masashi Hirose,8
8392,552681,Reiko Suzuki,9
8392,105818,Machiko Washio,10
8392,122373,Naoki Tatsuta,11
8392,554867,Tomohiro Nishimura,12
8392,235328,Chie Koujiro,13
8392,112138,Yuko Mizutani,14
8392,105816,Shigeru Chiba,15
8392,100127,TARAKO,16
8392,2480170,Mitsuko Ishida,17
8392,81866,Daiki Nakamura,18
8392,143502,Akiko Hiramatsu,19
359940,3910,Frances McDormand,0
359940,57755,Woody Harrelson,1
359940,6807,Sam Rockwell,2
359940,37260,Abbie Cornish,3
359940,1105079,Lucas Hedges,4
359940,6752,Željko Ivanek,5
359940,572541,Caleb Landry Jones,6
359940,61011,Clarke Peters,7
359940,1372369,Samara Weaving,8
359940,16861,John Hawkes,9
359940,22970,Peter Dinklage,10
359940,62105,Kerry Condon,11
359940,1307543,Darrell Britt-Gibson,12
359940,221192,Kathryn Newton,13
359940,2839,Brendan Sexton III,14
359940,1950495,Alejandro Barrios,15
359940,1950498,Jason Ledford,16
359940,1949205,Riya May Atwood,17
359940,1949207,Selah Atwood,18
359940,1170657,Amanda Warren,19
7347,52583,Wagner Moura,0
7347,52585,André Ramiro,1
7347,52584,Caio Junqueira,2
7347,52586,Milhem Cortaz,3
7347,469968,Fernanda Machado,4
7347,12397,Maria Ribeiro,5
7347,575447,Fábio Lago,6
7347,1429606,Erick Oliveira,7
7347,1086172,Marcello Escorel,8
7347,1429607,Roberta Santiago,9
7347,1257193,Fernanda de Freitas,10
7347,1488042,Paulo Vilela,11
7347,559177,Juliano Cazarré,12
7347,1692075,Guilherme Guaral,13
7347,1256840,André Di Mauro,14
7347,571470,Thelmo Fernandes,15
7347,1703927,Paulo Hamilton,16
7347,223289,Sandro Rocha,17
7347,1083691,Thiago Mendonça,18
7347,1056810,Nathalia Dill,19
832,2094,Peter Lorre,0
832,12322,Ellen Widmann,1
832,12323,Inge Landgut,2
832,12324,Otto Wernicke,3
832,79,Theodor Loos,4
832,12325,Gustaf Gründgens,5
832,12326,Friedrich Gnaß,6
832,28068,Fritz Odemar,7
832,219738,Paul Kemp,8
832,28066,Theo Lingen,9
832,67254,Rudolf Blümner,10
832,29129,Georg John,11
832,1197288,Franz Stein,12
832,14182,Ernst Stahl-Nachbaur,13
832,2913,Gerhard Bienert,14
832,225291,Karl Platen,15
832,2898,Rosa Valetti,16
832,46501,Hertha von Walther,17
832,2908,Carl Ballhaus,18
832,1465313,Paul Mederow,19
133919,11916,Liv Ullmann,0
133919,38127,Erland Josephson,1
133919,6657,Bibi Andersson,2
133919,46867,Jan Malmsjö,3
133919,6662,Gunnel Lindblom,4
133919,92052,Wenche Foss,5
133919,116509,Bertil Norström,6
133919,109284,Anita Wall,7
133919,1407034,Rossana Mariano,8
133919,1194874,Lena Bergman,9
133919,6648,Ingmar Bergman,10
133919,231918,Barbro Hiort af Ornäs,11
31439,76913,Ge You,0
31439,643,Gong Li,1
31439,146044,Niu Ben,2
31439,548608,Guo Tao,3
31439,15170,Jiang Wu,4
31439,17382,Ni Dahong,5
31439,1789263,Liu Tianchi,6
31439,3730603,Zhang Lu,7
31439,1789268,Dong Fei,8
31439,1417404,Huang Zongluo,9
31439,1789269,Liu Yanjin,10
31439,1789270,Li Lianyi,11
31439,1299621,Su Yan,12
31439,1789273,Zhao Yu-Xiu,13
31439,4939745,Xiao Jie,14
31439,4939748,Zhang Kang,15
31439,134038,Dong Li-Fan,16
11423,20738,Song Kang-ho,0
11423,69378,Kim Sang-kyung,1
11423,69379,Kim Roi-ha,2
11423,1080904,Song Jae-ho,3
11423,116180,Byun Hee-bong,4
11423,1299348,Go Seo-hee,5
11423,1136064,Ryu Tae-ho,6
11423,1075838,Park No-shik,7
11423,21687,Park Hae-il,8
11423,994248,Jeon Mi-seon,9
11423,564849,Seo Young-hwa,10
11423,3084955,Woo Go-na,11
11423,139513,Choi Jong-ryul,12
11423,1128004,Yoo Seung-mok,13
11423,2747563,Shin Hyeon-jong,14
11423,932764,Jung In-sun,15
11423,1307736,Lee Jae-eung,16
11423,543671,Kwon Byung-gil,17
11423,577394,Park Hyun-young,18
11423,2240042,Yoon Ga-hyun,19
522518,19838,Marg Helgenberger,0
522518,92572,Betty Gilpin,1
522518,1530941,Henry Lau,2
522518,220236,Kathryn Prescott,3
522518,6065,Dennis Quaid,4
522518,54415,Josh Gad,5
522518,1360010,Abby Ryder Fortson,6
522518,2785418,Emma Volk,7
522518,1397359,Ian Chen,8
522518,1300650,Jake Manley,9
522518,16478,Johnny Galecki,10
522518,2785419,Tyler Asher Xin-Qin,11
522518,2785420,Beckett Richard Pin,12
522518,1704782,Daniela Barbosa,13
522518,1786470,Kevin Claydon,14
522518,125582,Arlene Duncan,15
522518,2239228,Cherissa Richards,16
522518,2239229,Kenneth Liu,17
522518,2091013,Stefanie Wiens,18
522518,2245394,Angela Narth,19
11659,34491,Luigi Lo Cascio,0
11659,44646,Alessio Boni,1
11659,44110,Adriana Asti,2
11659,70234,Sonia Bergamasco,3
11659,35106,Fabrizio Gifuni,4
11659,54230,Maya Sansa,5
11659,129077,Valentina Carnelutti,6
11659,69489,Jasmine Trinca,7
11659,147159,Andrea Tidona,8
11659,128224,Lidia Vitale,9
11659,133215,Claudio Gioè,10
11659,237008,Paolo Bonanni,11
11659,1128109,Giovanni Scifoni,12
11659,59270,Riccardo Scamarcio,13
11659,234814,Camilla Filippi,14
11659,1128108,Mario Schiano,15
11659,235275,Michele Melega,16
11659,2102391,Therese Vadem,17
11659,57877,Stefano Abbati,18
11659,237084,Giovanni Martorana,19
62,245,Keir Dullea,0
62,246,Gary Lockwood,1
62,247,William Sylvester,2
62,253,Douglas Rain,3
62,248,Daniel Richter,4
62,249,Leonard Rossiter,5
62,250,Margaret Tyzack,6
62,251,Robert Beatty,7
62,252,Sean Sullivan,8
62,4461547,Frank W. Miller,9
62,24278,Bill Weston,10
62,108277,Ed Bishop,11
62,948173,Glenn Beck,12
62,93948,Alan Gifford,13
62,107445,Ann Gillis,14
62,117540,Edwina Carroll,15
62,127363,Penny Brahms,16
62,1102076,Heather Downham,17
62,1330785,Mike Lovell,18
62,1330786,John Ashley,19
663558,2185754,Yang Tianxiang,0
663558,2974840,Zhang He,1
663558,2718152,Xuan Xiaoming,2
663558,2463716,Li Shimeng,3
663558,2974841,Keer Zhu,4
663558,2974842,Ling Zhenhe,5
663558,2720411,Liu Ruoban,6
663558,2585864,Zhang Yaohan,7
663558,2463715,Guo Haoran,8
663558,2974843,Zengzhi Gao,9
663558,2844582,Zhang Zhe,10
640344,2436933,Sofia Scalia,0
640344,2436934,Luigi Calagna,1
640344,1328360,Antonella Carone,2
640344,2508882,Michele Savoia,3
640344,1749081,Giustina Buonomo,4
640344,2513541,Maria Protomastro,5
640344,2439759,Fernando Di Virgilio,6
640344,3122996,Paolo Di Caprio,7
762975,1331457,Sofia Carson,0
762975,1425934,Nicholas Galitzine,1
762975,1382755,John Harlan Kim,2
762975,1643043,Chosen Jacobs,3
762975,1496755,Anthony Ippolito,4
762975,57251,Linden Ashby,5
762975,2126621,Kat Cunning,6
762975,3533641,Nicholas Duvernay,7
762975,2023715,Scott Deckert,8
762975,2108072,Kendall Chappell,9
762975,549658,Sarah Rich,10
762975,3533645,Jordan Drake,11
762975,2722853,Rand Guerrero,12
762975,1434007,Leroy Edwards III,13
762975,2766415,Sean Berube,14
762975,1225903,Asante Jones,15
762975,2325786,Debbie Fan,16
762975,3414211,Kate Bone,17
762975,227577,A.J. Tannen,18
762975,937000,Theo Breaux,19
4348,116,Keira Knightley,0
4348,15576,Matthew Macfadyen,1
4348,4154,Brenda Blethyn,2
4348,10882,Rosamund Pike,3
4348,36662,Carey Mulligan,4
4348,20089,Jena Malone,5
4348,66441,Talulah Riley,6
4348,55636,Donald Sutherland,7
4348,36665,Simon Woods,8
4348,5309,Judi Dench,9
4348,2441,Tom Hollander,10
4348,36669,Rupert Friend,11
4348,17521,Kelly Reilly,12
4348,36663,Claudie Blakley,13
4348,1249,Penelope Wilton,14
4348,17476,Peter Wight,15
4348,36664,Sylvester Morand,16
4348,36666,Pip Torrens,17
4348,36667,Janet Whiteside,18
4348,24709,Roy Holder,19
518068,75913,Ha Jung-woo,0
518068,150125,Ju Ji-hoon,1
518068,1128106,Kim Hyang-gi,2
518068,1024395,Don Lee,3
518068,118976,Kim Dong-wook,4
518068,73249,Lee Jung-jae,5
518068,1203792,Cho Han-cheul,6
518068,1004565,Im Won-hee,7
518068,1299277,Nam Il-woo,8
518068,2097275,Jung Ji-hoon,9
518068,1470219,Doh Kyung-soo,10
518068,1254630,Lee Jun-hyuk,11
518068,1096793,Jang Kwang,12
518068,1171951,Jung Hae-kyun,13
518068,231476,Lee Kyung-young,14
518068,181332,Kim Myung-gon,15
518068,1351055,Ye Su-jeong,16
518068,1020859,Sung Dong-il,17
518068,566372,Lee Jun-hyeok,18
518068,2034742,Jung Yoo-ahn,19
1955,4173,Anthony Hopkins,0
1955,5049,John Hurt,1
1955,10774,Anne Bancroft,2
1955,11857,John Gielgud,3
1955,13325,Wendy Hiller,4
1955,12517,Freddie Jones,5
1955,1821,Michael Elphick,6
1955,159159,Hannah Gordon,7
1955,643171,Helen Ryan,8
1955,11282,John Standing,9
1955,974,Dexter Fletcher,10
1955,47864,Lesley Dunlop,11
1955,3930,Phoebe Nicholls,12
1955,1230584,Pat Gorman,13
1955,692664,Claire Davenport,14
1955,912036,Orla Pederson,15
1955,158278,Patsy Smart,16
1955,47545,Frederick Treves,17
1955,2328075,Stromboli,18
1955,1238976,Richard Hunter,19
532067,115301,Jun Fukushima,0
532067,1492982,Rie Takahashi,1
532067,1325034,Sora Amamiya,2
532067,1254671,Ai Kayano,3
532067,202806,Yui Horie,4
532067,235262,Aki Toyosaki,5
532067,587350,Akeno Watanabe,6
532067,219752,Hiroki Takahashi,7
532067,89903,Mamiko Noto,8
532067,1564652,Maria Naganawa,9
532067,1843286,Masakazu Nishida,10
532067,1842386,Miki Hase,11
532067,1647636,Miyu Tomita,12
532067,2206133,Sayumi Suzushiro,13
532067,1491333,Sayuri Hara,14
532067,126704,Tetsu Inada,15
532067,1096527,Tsuguo Mogami,16
532067,2161808,Yoshiki Nakajima,17
532067,1241562,Hitomi Nabatame,18
532067,203473,Kaori Nazuka,19
381284,40036,Taraji P. Henson,0
381284,6944,Octavia Spencer,1
381284,1005852,Janelle Monáe,2
381284,1269,Kevin Costner,3
381284,205,Kirsten Dunst,4
381284,5374,Jim Parsons,5
381284,932967,Mahershala Ali,6
381284,83271,Glen Powell,7
381284,1141877,Ariana Neal,8
381284,1607523,Saniyya Sidney,9
381284,1734930,Zani Jones Mbayise,10
381284,582892,Donna Biscoe,11
381284,53573,Olek Krupa,12
381284,83860,Aldis Hodge,13
381284,168994,Kimberly Quinn,14
381284,77522,Frank Hoyt Taylor,15
381284,1734929,Lidya Jewett,16
381284,935721,Karan Kendrick,17
381284,1054306,Jaiden Kaine,18
381284,1377677,Kurt Krause,19
638507,449,Jay Baruchel,0
638507,59174,America Ferrera,1
638507,24264,Craig Ferguson,2
638507,5504809,Madalyn Gonzalez,3
638507,54691,Christopher Mintz-Plasse,4
638507,5504810,Liam Ferguson,5
638507,130535,Zack Pearlman,6
638507,17276,Gerard Butler,7
638507,1718135,Justin Rupple,8
1064486,235416,Sarah Snook,0
1064486,113505,Kodi Smit-McPhee,1
1064486,67837,Jacki Weaver,2
1064486,45586,Magda Szubanski,3
1064486,2413,Dominique Pinon,4
1064486,3043430,Tony Armstrong,5
1064486,75656,Paul Capsis,6
1064486,8783,Eric Bana,7
1064486,3664298,Bernie Clifford,8
1064486,3222232,Davey Thompson,9
1064486,4549229,Charlotte Belsey,10
1064486,4549227,Mason Litsos,11
1064486,39516,Nick Cave,12
1064486,5084937,Agnes Davison,13
1064486,1454654,Daniel Agdag,14
1064486,4062102,Saxon Wright,15
1064486,4554037,Selena Brennan,16
1064486,92733,Adam Elliot,17
1064486,5084949,Smita Singh,18
1064486,3236168,Braiden Asciak,19
42229,16757,Sophia Loren,0
42229,5676,Marcello Mastroianni,1
42229,17580,John Vernon,2
42229,548631,Françoise Berd,3
42229,548632,Patrizia Basso,4
42229,581716,Tiziano De Persio,5
42229,581717,Maurizio Di Paolantonio,6
42229,581718,Antonio Garibaldi,7
42229,581719,Vittorio Guerrieri,8
42229,28258,Alessandra Mussolini,9
42229,532965,Nicole Magny,10
42229,225574,Galeazzo Ciano,11
42229,10279,Adolf Hitler,12
42229,1417604,King Victor Emmanuel III of Italy,13
42229,1095786,Benito Mussolini,14
334543,76788,Dev Patel,0
334543,108916,Rooney Mara,1
334543,1371,David Wenham,2
334543,2227,Nicole Kidman,3
334543,1750435,Abhishek Bharate,4
334543,1285715,Divian Ladwa,5
334543,1296866,Priyanka Bose,6
334543,150220,Deepti Naval,7
334543,87297,Tannishtha Chatterjee,8
334543,85047,Nawazuddin Siddiqui,9
334543,1717046,Sunny Pawar,10
334543,1750436,Keshav Jadhav,11
334543,1371541,Benjamin Rigby,12
334543,1151426,Kaushik Sen,13
334543,1671080,Riddhi Sen,14
334543,1496153,Arka Das,15
334543,1606096,Emilie Cocquerel,16
334543,979599,Pallavi Sharda,17
334543,1094512,Sachin Joab,18
334543,1204264,Menik Gooneratne,19
992,8635,Buster Keaton,0
992,14920,Kathryn McGuire,1
992,10530,Joe Keaton,2
992,14921,Erwin Connelly,3
992,14922,Ward Crane,4
992,1263235,Doris Deane,5
992,1616867,Christine Francis,6
992,120701,George Davis,7
992,144007,Kewpie Morgan,8
992,147964,Steve Murphy,9
992,1366755,John Patrick,10
992,1508146,Betsy Ann Hisle,11
992,1438014,Ford West,12
548,7450,Toshirō Mifune,0
548,7451,Machiko Kyō,1
548,7453,Takashi Shimura,2
548,7452,Masayuki Mori,3
548,7454,Minoru Chiaki,4
548,7455,Kichijirō Ueda,5
548,7456,Noriko Honma,6
548,7457,Daisuke Katō,7
439,5676,Marcello Mastroianni,0
439,5961,Anita Ekberg,1
439,5682,Anouk Aimée,2
439,5962,Yvonne Furneaux,3
439,5963,Magali Noël,4
439,5964,Alain Cuny,5
439,5965,Annibale Ninchi,6
439,5966,Walter Santesso,7
439,5967,Valeria Ciangottini,8
439,5968,Riccardo Garrone,9
439,5969,Ida Galli,10
439,1736893,Audrey McDonald,11
439,1171344,Polidor,12
439,114417,Alain Dijon,13
439,99514,Mino Doro,14
439,239910,Giulio Girola,15
439,7710,Laura Betti,16
439,938895,Nico,17
439,2462216,Domino,18
439,2462217,Carlo Musto,19
11645,70131,Tatsuya Nakadai,0
11645,70132,Akira Terao,1
11645,70133,Jinpachi Nezu,2
11645,70134,Daisuke Ryū,3
11645,72607,Mieko Harada,4
11645,237362,Yoshiko Miyazaki,5
11645,149405,Mansai Nomura,6
11645,96637,Hisashi Igawa,7
11645,17538,Shinnosuke Ikehata,8
11645,19049,Masayuki Yui,9
11645,552194,Kazuo Katō,10
11645,1484298,Norio Matsui,11
11645,52211,Toshiya Ito,12
11645,1484313,Heihachiro Suzuki,13
11645,552198,Kenji Kodama,14
11645,134319,Haruko Tōgō,15
11645,1484312,Reiko Nanjo,16
11645,1484310,Tokie Kanda,17
11645,1484311,Sawako Kochi,18
11645,1201023,Kumeko Otowa,19
397567,75913,Ha Jung-woo,0
397567,63442,Cha Tae-hyun,1
397567,150125,Ju Ji-hoon,2
397567,1128106,Kim Hyang-gi,3
397567,73249,Lee Jung-jae,4
397567,118976,Kim Dong-wook,5
397567,1351055,Ye Su-jeong,6
397567,77188,Oh Dal-su,7
397567,1004565,Im Won-hee,8
397567,1520280,Sung Yu-been,9
397567,1556940,Goo Seung-hyun,10
397567,1254630,Lee Jun-hyuk,11
397567,1470219,Doh Kyung-soo,12
397567,1171951,Jung Hae-kyun,13
397567,93252,Kim Hae-sook,14
397567,1278162,Kim Su-an,15
397567,231476,Lee Kyung-young,16
397567,83012,Kim Ha-neul,17
397567,1096793,Jang Kwang,18
397567,2045347,Kang Da-hyeon,19
582,678,Martina Gedeck,0
582,8196,Ulrich Mühe,1
582,8197,Sebastian Koch,2
582,8198,Ulrich Tukur,3
582,8199,Thomas Thieme,4
582,8200,Hans-Uwe Bauer,5
582,8201,Volkmar Kleinert,6
582,8202,Matthias Brenner,7
582,8204,Charly Hübner,8
582,1081,Herbert Knaup,9
582,8203,Bastian Trost,10
582,8205,Marie Gruber,11
582,1052284,Volker Michalowski,12
582,39849,Werner Daehn,13
582,8206,Hinnerk Schönemann,14
582,8207,Thomas Arnold,15
582,5214,Ludwig Blochberger,16
582,44393,Martin Brambach,17
582,1036638,Hubertus Hartmann,18
582,28447,Paul Faßnacht,19
310569,228012,Regina Casé,0
310569,1342895,Camila Márdila,1
310569,1115320,Karine Teles,2
310569,232517,Lourenço Mutarelli,3
310569,1065193,Michel Joelsas,4
310569,1052174,Helena Albergaria,5
310569,1282657,Bete Dorgam,6
310569,609937,Luis Miranda,7
310569,592507,Theo Werneck,8
310569,1597631,Luci Pereira,9
310569,1863911,Anapaula Csernik,10
310569,1356083,Hugo Villavicenzio,11
310569,1137427,Roberto Camargo,12
310569,1597632,Alex Huszar,13
310569,1597638,Andrey Lima Lopes,14
310569,1597633,Thaise Reis,15
310569,1597634,Nilcéia Vicente,16
414419,139,Uma Thurman,0
414419,140,Lucy Liu,1
414419,2535,Vivica A. Fox,2
414419,147,Michael Madsen,3
414419,589,Daryl Hannah,4
414419,141,David Carradine,5
414419,2537,Sonny Chiba,6
414419,2539,Julie Dreyfus,7
414419,2538,Chiaki Kuriyama,8
414419,240171,Gordon Liu Chia-Hui,9
414419,2536,Michael Parks,10
414419,4026,Ambrosia Kelley,11
414419,2234,Michael Bowen,12
414419,2541,Jun Kunimura,13
414419,138435,Kenji Ohba,14
414419,545394,Yuki Kazamatsuri,15
414419,58616,Sakichi Sato,16
414419,58477,Jonathan Loughran,17
414419,79458,Yoshiyuki Morishita,18
414419,1594799,Tetsuro Shimaguchi,19
120467,5469,Ralph Fiennes,0
120467,1164,F. Murray Abraham,1
120467,8789,Mathieu Amalric,2
120467,3490,Adrien Brody,3
120467,5293,Willem Dafoe,4
120467,4785,Jeff Goldblum,5
120467,1037,Harvey Keitel,6
120467,9642,Jude Law,7
120467,1532,Bill Murray,8
120467,819,Edward Norton,9
120467,36592,Saoirse Ronan,10
120467,17881,Jason Schwartzman,11
120467,121529,Léa Seydoux,12
120467,3063,Tilda Swinton,13
120467,207,Tom Wilkinson,14
120467,887,Owen Wilson,15
120467,1291350,Tony Revolori,16
120467,19511,Larry Pine,17
120467,76340,Giselda Volodi,18
120467,4795,Florian Lukas,19
800,11973,Estela Inda,0
800,11974,Miguel Inclán,1
800,11972,Alfonso Mejía,2
800,11975,Roberto Cobo,3
800,11976,Alma Delia Fuentes,4
800,11977,Francisco Jambrina,5
800,11978,Jesús García Navarro,6
800,11979,Efraín Arauz,7
800,103809,Sergio Virel,8
800,11980,Jorge Pérez,9
800,11981,Javier Amézcua,10
800,11982,Mario Ramírez,11
800,177753,Ernesto Alonso,12
437068,20738,Song Kang-ho,0
437068,3491,Thomas Kretschmann,1
437068,84996,Yoo Hai-jin,2
437068,1530733,Ryu Jun-yeol,3
437068,587676,Park Hyuk-kwon,4
437068,1418581,Choi Gwi-hwa,5
437068,2101538,Cha Soon-bae,6
437068,3592921,Shin Dam-su,7
437068,1988030,Ryu Sung-hyun,8
437068,1436248,Um Tae-goo,9
437068,5155402,Min-hee Park,10
437068,1572354,Lee Jung-eun,11
437068,5155409,Eun-mi Yoo,12
437068,1591370,Seo Hyun-woo,13
437068,150697,Ko Chang-seok,14
437068,150126,Jeon Hye-jin,15
437068,1957562,Joey Albright,16
437068,96484,Jung Jin-young,17
437068,1136064,Ryu Tae-ho,18
437068,17127,Jeong Seok-yong,19
26022,35742,Shah Rukh Khan,0
26022,55061,Kajol,1
26022,4115011,Arjan Aujla,2
26022,35792,Jimmy Shergill,3
26022,1332866,Sonya Jehan,4
26022,94567,Zarina Wahab,5
26022,1605786,Adarsh Gourav,6
26022,52771,Tanay Chheda,7
26022,4115012,Yuvan Makar,8
26022,98286,Kenton Duty,9
26022,1490432,Katie A. Keane,10
26022,3352076,Dominic Renda,11
26022,24199,Jennifer Echols,12
26022,208357,Adrian Kali Turner,13
26022,1003161,Michael William Arnold,14
26022,94568,Sheetal Menon,15
26022,53105,Arjun Mathur,16
26022,53375,Arif Zakaria,17
26022,155540,Benny Nieves,18
26022,6503,Parvin Dabas,19
106646,6193,Leonardo DiCaprio,0
106646,21007,Jonah Hill,1
106646,234352,Margot Robbie,2
106646,10297,Matthew McConaughey,3
106646,3497,Kyle Chandler,4
106646,3026,Rob Reiner,5
106646,19498,Jon Bernthal,6
106646,15277,Jon Favreau,7
106646,56024,Jean Dujardin,8
106646,34901,Joanna Lumley,9
106646,204392,Cristin Milioti,10
106646,4003,Christine Ebersole,11
106646,74242,Shea Whigham,12
106646,549981,Katarina Čas,13
106646,1211946,P.J. Byrne,14
106646,41561,Kenneth Choi,15
106646,1332746,Brian Sacca,16
106646,1332747,Henry Zebrowski,17
106646,824,Ethan Suplee,18
106646,1633868,Barry Rothbart,19
555604,3061,Ewan McGregor,0
555604,11180,David Bradley,1
